Date,Closing (c),High (c),Low (c),Volume,# Deals,Value (R),Move (%),DY,EY,PE
19-Apr-18,38773,39682,38475,878568,3717,340 427 710,-1.09%,2.7854,5.557218,17.994616
18-Apr-18,39200,39844,38960,1108770,4159,434 947 509,-0.51%,2.7551,5.496684,18.192788
17-Apr-18,39400,39860,39096,1181414,4535,465 489 582,-0.28%,2.7411,5.468782,18.285608
16-Apr-18,39511,40110,38954,889510,2589,353 135 435,-0.72%,2.7334,5.453418,18.337124
13-Apr-18,39799,39899,38934,721045,3149,285 420 865,0.82%,2.7136,5.413955,18.470785
12-Apr-18,39476,39601,38860,1107611,4121,436 006 191,1.48%,2.7358,5.458253,18.32088
11-Apr-18,38900,39270,38516,1031027,3735,401 407 344,-1.02%,2.7763,5.539075,18.053557
10-Apr-18,39300,39300,38201,1554125,3660,603 483 520,3.68%,2.7481,5.482697,18.239198
9-Apr-18,37904,38855,37815,661490,4320,252 805 481,-1.05%,2.8493,5.684624,17.591312
6-Apr-18,38308,38595,37241,496067,2831,189 454 601,1.12%,2.8193,5.624674,17.778809
5-Apr-18,37884,38498,36915,816633,3329,309 928 439,0.92%,2.8508,5.687625,17.58203
4-Apr-18,37538,37900,36623,1133184,6658,419 205 327,0.86%,2.8771,5.74005,17.421451
3-Apr-18,37217,37997,36700,1264086,6845,473 617 439,0.05%,2.9019,5.789559,17.272474
2-Apr-18,37200,37200,37200,0,0,0,0.00%,2.9032,5.792204,17.264585
30-Mar-18,37200,37200,37200,0,0,0,0.00%,2.9032,5.792204,17.264585
29-Mar-18,37200,37997,36602,610641,4075,227 543 741,0.27%,2.9032,5.792204,17.264584
28-Mar-18,37099,37590,36600,1369821,7067,505 733 870,-1.47%,2.9111,5.807973,17.21771
27-Mar-18,37651,37651,36700,972925,4386,362 456 284,1.23%,2.8684,5.722823,17.473894
26-Mar-18,37193,37193,36583,781990,4491,287 901 839,1.34%,2.9038,5.793294,17.261336
23-Mar-18,36700,37051,36400,730318,4208,268 116 765,0.01%,2.9428,5.871117,17.032534
22-Mar-18,36697,37438,36290,1600396,6099,590 751 854,0.44%,2.943,5.871597,17.031141
21-Mar-18,36537,36537,36537,0,0,0,0.00%,2.9559,5.89731,16.956884
20-Mar-18,36537,36681,34500,972004,4490,348 285 128,4.23%,2.9559,5.89731,16.956885
19-Mar-18,35055,35999,34052,1258411,6082,440 916 362,-1.54%,3.0809,6.146627,16.269086
16-Mar-18,35602,36137,35390,1926463,4390,689 421 990,-0.09%,3.0335,6.052188,16.52295
15-Mar-18,35634,35634,34700,3441384,3705,1 208 256 061,1.84%,3.0308,6.046753,16.537801
14-Mar-18,34989,35290,34250,2188085,7301,761 872 992,0.12%,3.0867,6.158221,16.238455
13-Mar-18,34948,36047,34449,1779770,8409,625 314 190,-2.51%,3.0903,6.165446,16.219427
12-Mar-18,35847,36500,34852,1436574,6262,512 443 105,-2.57%,3.0128,6.010824,16.636655
9-Mar-18,36791,36847,36000,2316300,10145,848 434 318,2.17%,2.9355,5.856595,17.074767
8-Mar-18,36008,37500,36000,4102266,9393,1 499 222 692,-2.99%,2.9993,5.983948,16.711375
7-Mar-18,37116,40296,37116,2122024,7781,810 647 705,-7.90%,2.9098,5.805313,17.2256
6-Mar-18,40300,40939,38701,1127606,7248,453 030 199,2.45%,2.6799,5.34665,18.7033
5-Mar-18,39338,40025,37030,3051938,11432,1 199 954 398,-7.44%,2.7454,5.477401,18.256834
2-Mar-18,42500,43899,42116,1029499,6126,438 416 137,-1.36%,2.5412,5.069882,19.724324
1-Mar-18,43086,43353,42201,768191,5837,329 088 647,1.00%,2.5066,5.000928,19.996287
28-Feb-18,42658,42920,41600,732223,4909,311 278 067,0.49%,2.5318,5.051104,19.797652
27-Feb-18,42449,42933,42200,472647,2869,201 427 725,-0.38%,2.5442,5.075974,19.700654
26-Feb-18,42610,42928,41752,896668,4527,380 769 592,0.57%,2.5346,5.056794,19.775375
23-Feb-18,42370,42800,41088,925406,5744,390 330 285,2.59%,2.549,5.085438,19.66399
22-Feb-18,41300,42700,40480,2004223,8081,823 425 090,-2.69%,2.615,5.217191,19.167402
21-Feb-18,42440,43400,41007,1656276,8050,698 582 815,-5.83%,2.5448,5.07705,19.696477
20-Feb-18,45069,45798,44103,283325,2774,127 166 431,-1.04%,2.3963,4.780892,20.916601
19-Feb-18,45543,45990,44113,329336,2737,148 433 743,0.26%,2.3714,4.731133,21.136585
16-Feb-18,45425,46655,45099,478425,3409,219 014 396,-2.57%,2.3775,4.743423,21.081821
15-Feb-18,46625,47673,45613,451258,4296,210 579 926,2.91%,2.3164,4.62134,21.638743
14-Feb-18,45305,45580,44251,859650,3819,389 946 011,0.62%,2.3838,4.755987,21.026129
13-Feb-18,45028,45028,43523,658589,3149,292 416 468,3.47%,2.3985,4.785245,20.897573
12-Feb-18,43519,44004,42800,793506,3863,347 012 931,-0.19%,2.4817,4.951171,20.197243
9-Feb-18,43600,43875,42501,722488,6458,314 287 073,0.33%,2.4771,4.941972,20.234836
8-Feb-18,43455,45162,43028,570939,5010,248 176 862,-3.78%,2.4853,4.958463,20.167541
7-Feb-18,45162,45235,43400,478147,3812,213 071 797,4.19%,2.3914,4.771046,20.959762
6-Feb-18,43347,44234,43017,1140455,5438,497 610 027,-2.51%,2.4915,4.970817,20.117418
5-Feb-18,44463,46699,44234,1144478,7795,514 262 300,-4.79%,2.429,4.846052,20.635355
2-Feb-18,46701,47185,45085,1295145,5657,601 854 298,1.00%,2.3126,4.61382,21.674015
1-Feb-18,46238,46634,45671,660048,3299,305 262 032,0.30%,2.3357,4.66002,21.459136
31-Jan-18,46100,46353,44250,648132,3250,298 218 650,1.10%,2.3427,4.67397,21.39509
30-Jan-18,45599,46754,45407,755380,4542,345 777 674,-1.73%,2.3685,4.725323,21.162575
29-Jan-18,46400,47254,46144,818502,3592,380 745 314,-1.28%,2.3276,4.64375,21.53432
26-Jan-18,47001,47806,45837,648708,3939,306 731 910,-0.95%,2.2978,4.584371,21.813245
25-Jan-18,47450,47798,46521,937938,4460,444 958 666,2.00%,2.2761,4.540991,22.021627
